"","iterationName","gameid","rt","agent1stick","agent2stick","button_pressed","response","stimulus_type","stimulus_contestant","chosenStick","responses"
"7562","prolificSample3","7547-3775a542-f04b-4b07-9b53-b25e1172cf62",7707.28500001132,0.8,0.1,NA,65,"isLong","second",NA,NA
"7563","prolificSample3","9113-f6262925-b9ba-4f56-840d-a08433321ffa",10053,0.7,0.2,NA,21,"meanSlider",NA,NA,NA
"7564","prolificSample3","9991-035c9207-0476-422d-89e8-71e743eb2937",86481.9999724448,0.6,0.4,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""not the longest and not the shortest depending on which one oyu are tring to convince""}"
"7565","prolificSample3","1995-c9f33a34-3038-4f91-8982-01e5ed34b34a",20049.9,0.9,0.4,NA,50,"practice",NA,NA,NA
"7566","prolificSample3","5225-1ed2e6c0-11a6-4327-81bf-bea81b2efb48",26643,0.6,0.1,NA,62,"isLong","first",NA,NA
"7567","prolificSample3","2958-11a88c00-cd7b-4c32-a4fa-713339550bf6",24846.5650000144,0.6,0.3,NA,57,"meanSlider",NA,NA,NA
"7568","prolificSample3","0327-971fafb2-7842-44cf-96af-f3e235453cfd",6731,0.8,0.1,NA,0,"bias","second",NA,NA
"7569","prolificSample3","4972-7d3cea4c-9256-4a56-8d64-91fdd1223d25",9779.09999999974,0.7,0.3,0,NA,"2afc",NA,NA,NA
"7570","prolificSample3","9845-cf0562d9-e2c6-4a27-a93a-fe6e1099e99b",6876.11000001198,0.6,0.2,NA,41,"meanSlider",NA,NA,NA
"7571","prolificSample3","7609-07d517bf-dc7b-45c7-bd01-8564689b001a",6997.33499999996,0.8,0.1,0,NA,"speakerTrial","second","2in",NA
"7572","prolificSample3","0177-07e3deb5-f1a5-4d1d-81ce-070c2caafc43",8308.21499996819,0.6,0.2,2,NA,"speakerTrial","third","8in",NA
"7573","prolificSample3","3660-2c71c3b2-bb05-4bdd-984a-15d9fc27c379",13793.8700001687,0.7,0.1,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Make sure it is less than the average""}"
"7574","prolificSample3","8511-9f2c3776-6d91-43fd-8621-cac5dae21ded",9662.19000000274,0.9,0.4,0,NA,"speakerTrial","second","2in",NA
"7575","prolificSample3","8575-a9bdf777-45a0-45a4-9820-a94828436df4",4094.27000023425,0.6,0.2,9,NA,"genModel","fifth",NA,NA
"7576","prolificSample3","0850-740c584a-d7d4-4f43-9fbd-60b0bd63b709",5680.95000018366,0.9,0.1,3,NA,"genModel","third",NA,NA
"7577","prolificSample3","7535-712fd5f7-d761-4175-b33b-00128cea49c5",11942,0.6,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""selecting one on the relevant side of the average.""}"
"7578","prolificSample3","5761-93e52761-8fed-401d-ac2b-40174c842102",3833.7050001137,0.8,0.4,5,NA,"genModel","fifth",NA,NA
"7579","prolificSample3","1915-0070b381-884d-4804-bde3-70a014071c72",26925,0.9,0.2,5,NA,"genModel","third",NA,NA
"7580","prolificSample3","9555-7ceeab6d-2a7e-407a-8aaa-86e8b41cdae6",12345.9599999478,0.8,0.1,NA,73,"bias","first",NA,NA
"7581","prolificSample3","0084-0cbfaa28-4f1f-4eae-95e5-87e94b09867e",6779.05000000098,0.6,0.3,3,NA,"genModel","fourth",NA,NA
"7582","prolificSample3","9471-686d7d2e-187a-4463-b644-271652427e9f",16236,0.6,0.3,NA,25,"isLong","first",NA,NA
"7583","prolificSample3","0651-f1a7daef-fc6c-476e-a897-cb80dd477017",12359.2300000018,0.7,0.4,NA,NA,"exit_survey",NA,NA,"{""Q0"":""No thank you very much.""}"
"7584","prolificSample3","1355-6f8f58d0-84b8-443a-8413-9068020762f7",20211,0.9,0.3,3,NA,"speakerTrial","first","8in",NA
"7585","prolificSample3","7629-4ac337ea-931d-4a26-b23d-04f02b96c55f",18961.0999999995,0.8,0.2,NA,78,"isLong","first",NA,NA
"7586","prolificSample3","2456-2d76d241-1e48-417c-99fa-09774a18b0b3",7654.95000000013,0.7,0.3,7,NA,"genModel","third",NA,NA
"7587","prolificSample3","7532-69669ebb-5a91-4cb5-82ad-e81a7b49f5a2",12179.1950000006,0.8,0.2,NA,100,"bias","first",NA,NA
"7588","prolificSample3","2183-c1e733e7-825e-40ca-a5f7-6931a63ef69d",10625,0.9,0.3,NA,60,"meanSlider",NA,NA,NA
"7589","prolificSample3","0831-94e9528f-2207-406a-bc86-364020662600",7622.14500000118,0.6,0.4,0,NA,"speakerTrial","fourth","4in",NA
"7590","prolificSample3","7659-14be9a09-2e5c-48ab-afa3-d89828fed2c5",19392.1299999929,0.7,0.4,NA,92,"isLong","first",NA,NA
"7591","prolificSample3","9640-5273865b-0138-41ee-8c67-48459b077900",3339.00000003632,0.9,0.3,NA,NA,"exit_survey",NA,NA,"{""Q0"":""no""}"
"7592","prolificSample3","1826-b3725943-a875-492e-a404-b9d521b8b693",4613.82500000764,0.9,0.4,5,NA,"genModel","fourth",NA,NA
"7593","prolificSample3","2206-4fccfcbf-e4d1-4318-b986-625e897c6691",11439.4749999919,0.6,0.4,NA,25,"isLong","first",NA,NA
"7594","prolificSample3","7194-4ebc91a1-84e2-4f5c-8c95-75c479935650",4061.31499999901,0.6,0.2,7,NA,"genModel","fifth",NA,NA
"7595","prolificSample3","2306-642a6e5a-cb7c-4c39-bbdb-3e3e8b9b7a7a",7174,0.8,0.2,NA,49,"meanSlider",NA,NA,NA
"7596","prolificSample3","4277-837b9623-4dd6-400d-b732-dd516b2d6f16",11190.8800000001,0.9,0.1,2,NA,"speakerTrial","third","8in",NA
"7597","prolificSample3","5163-ec754bee-5859-4d94-9344-c7b72a583a63",5805.31999998493,0.6,0.2,NA,0,"bias","second",NA,NA
"7598","prolificSample3","2718-43ccd74a-c9dc-414a-928a-224938e26096",20909.5850000012,0.7,0.1,NA,50,"practice",NA,NA,NA
"7599","prolificSample3","2245-96b26f8b-6033-4dbb-bf27-0538034ba188",3918.14999998314,0.9,0.4,7,NA,"genModel","fifth",NA,NA
"7600","prolificSample3","6826-ac779163-8604-407f-8f50-26ca89f78efd",57131,0.8,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""I think for the real (taller) is better to select the biggest one. For the smaller I started with 4in and then follow with 2, but i'm not sure what to do for smaller""}"
"7601","prolificSample3","7803-066abdf8-5ea5-4093-9b52-8887c4e6d48e",9024,0.8,0.2,NA,100,"bias","first",NA,NA
"7602","prolificSample3","4292-0f617c94-a148-4637-9efa-0163cd68e2b0",4798.20999999985,0.9,0.3,5,NA,"genModel","fifth",NA,NA
"7603","prolificSample3","1315-f96048ab-eb3e-4cf8-b8e8-07b919f2b7b8",19541.0000000848,0.7,0.4,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""i am assuming they are probably lying - but they may not need to""}"
"7604","prolificSample3","0353-863767b6-4f8c-4c58-bd09-a98aa14354e1",16701,0.9,0.4,1,NA,"2afc",NA,NA,NA
"7605","prolificSample3","3961-57ef36bf-6c72-4d04-8395-44dd189e8990",16172.5299999999,0.8,0.2,5,NA,"genModel","fourth",NA,NA
"7606","prolificSample3","8228-74db2a93-3d30-42b2-96b4-7e86c30bb55d",13859.1300000007,0.7,0.3,NA,9,"bias","second",NA,NA
"7607","prolificSample3","5682-5c2ff7f8-f1cb-46ce-9e27-9da8db94c955",9610.8649999951,0.7,0.4,0,NA,"2afc",NA,NA,NA
"7608","prolificSample3","3036-2f668d71-5b14-4c83-9f62-3f58ccf0acb8",19620,0.7,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""the sizes they showed me were relevant to being longer or shorter than the average""}"
"7609","prolificSample3","2830-b4587e6c-9402-4efb-a92e-111d84ca16af",58538,0.6,0.1,NA,29,"meanSlider",NA,NA,NA
"7610","prolificSample3","9400-685f924e-d549-4f88-874b-3594f7dfbdfe",32954,0.9,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""choosing taller or shorter size for confusion""}"
"7611","prolificSample3","3518-421b8b49-2706-437b-b2e4-f9b036f93557",15824.4249999989,0.7,0.3,2,NA,"speakerTrial","third","9in",NA
"7612","prolificSample3","9169-e04b8b4f-0f16-49c6-9b70-7d032dc96d65",8573.34000000264,0.8,0.1,0,NA,"2afc",NA,NA,NA
"7613","prolificSample3","3204-5f13341d-54ea-404f-9913-b86755d99271",6583,0.6,0.4,6,NA,"genModel","third",NA,NA
"7614","prolificSample3","8789-87f209f7-e359-43df-acf2-008d6bc8f0b6",11053.564999951,0.9,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""-""}"
"7615","prolificSample3","1999-1439958e-5ef7-473d-aeb9-a9426e0acda3",9943.15000000643,0.9,0.2,NA,50,"isLong","second",NA,NA
"7616","prolificSample3","5101-0389549c-b549-4f67-8ed5-73452a90d3ab",60568.8649999793,0.9,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""chose based on judges showing me sticks longer/shorter than the true length""}"
"7617","prolificSample3","2972-ddc891e4-4d4b-498c-b03d-866542b122de",12275.9400000214,0.8,0.4,1,NA,"genModel","fifth",NA,NA
"7618","prolificSample3","1515-4a807a2f-1c44-4ecc-a70a-db2f796257ec",6649,0.7,0.4,5,NA,"genModel","fifth",NA,NA
"7619","prolificSample3","0378-c5cec344-1233-4f5d-a99d-1ca4fad7aa3b",12334.3249999889,0.6,0.3,NA,81,"bias","first",NA,NA
"7620","prolificSample3","9631-825c1af7-e8ef-429f-8814-7f5f2e07cb53",41658.8,0.7,0.4,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Indicating that I picked the longest and shortest sticks, both of which are over the required average""}"
"7621","prolificSample3","8904-6dd6c433-8cc1-4a56-a4a1-549855b93913",6476.90000000875,0.7,0.3,NA,100,"bias","first",NA,NA
"7622","prolificSample3","0327-971fafb2-7842-44cf-96af-f3e235453cfd",4340,0.8,0.1,NA,NA,"exit_survey",NA,NA,"{""Q0"":""no""}"
"7623","prolificSample3","4602-9c45b3a0-3557-4644-b772-11e00c849df4",6151.25500000024,0.9,0.2,NA,28,"bias","second",NA,NA
"7624","prolificSample3","7178-3f35f2aa-da5a-4be2-a6c6-1f6c24ebb706",20803.0549999967,0.7,0.1,2,NA,"speakerTrial","first","7in",NA
"7625","prolificSample3","6069-44500abb-03b1-444a-8815-c71502017958",15800.4350000119,0.8,0.1,NA,53,"isLong","first",NA,NA
"7626","prolificSample3","9845-cf0562d9-e2c6-4a27-a93a-fe6e1099e99b",4442.32999999076,0.6,0.2,4,NA,"genModel","third",NA,NA
"7627","prolificSample3","4484-7b4d3132-dffa-4622-978e-012e1e7b9356",9871.21500002104,0.8,0.3,1,NA,"speakerTrial","third","7in",NA
"7628","prolificSample3","0281-f5b902d9-ac6e-4d58-be7a-6edbde15394e",10466.1700000288,0.9,0.3,NA,NA,"exit_survey",NA,NA,"{""Q0"":""None, all was fine""}"
"7629","prolificSample3","9113-f6262925-b9ba-4f56-840d-a08433321ffa",5278,0.7,0.2,3,NA,"genModel","third",NA,NA
"7630","prolificSample3","1471-cce11f0b-c9fe-44fa-87b3-8be85fb924d8",16266.92500012,0.9,0.3,NA,80,"meanSlider",NA,NA,NA
"7631","prolificSample3","4630-3076df3b-4aa4-4d20-8501-eafbff320a54",20979.9950001761,0.7,0.3,1,NA,"speakerTrial","second","4in",NA
"7632","prolificSample3","0084-0cbfaa28-4f1f-4eae-95e5-87e94b09867e",3820.20000000193,0.6,0.3,1,NA,"genModel","fifth",NA,NA
"7633","prolificSample3","8887-e324bf64-632e-434c-82e4-1e24856724a4",21365.140000009,0.7,0.2,0,NA,"speakerTrial","fourth","8in",NA
"7634","prolificSample3","1791-b4cdcd99-f203-4a4c-b2a2-039dca908552",20347.3749999994,0.6,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Pick the shortest or longest one to bump up or reduce the avearge""}"
"7635","prolificSample3","5578-e4805063-95ea-4cdb-ab6f-af2f2167031e",22414.9849999999,0.6,0.1,NA,31,"isLong","first",NA,NA
"7636","prolificSample3","5163-ec754bee-5859-4d94-9344-c7b72a583a63",3691.83500000509,0.6,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""n/a""}"
"7637","prolificSample3","7625-d84e6dde-917a-4e1d-b752-7580fe9e7440",52956.5050000092,0.7,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""Tried to guess what the other 4 sticks would be to come to an average of above or below 5 depending on the sticks I was shown""}"
"7638","prolificSample3","8728-ab3cdcae-55d4-4b88-b063-45fba0843183",13502.0900000818,0.7,0.1,NA,63,"isLong","first",NA,NA
"7639","prolificSample3","6289-26f28b1b-04df-4bb1-8dc7-4500791a60e4",12338.2,0.9,0.3,NA,53,"bias","first",NA,NA
"7640","prolificSample3","3367-81f81f29-701a-4763-a049-558594b2ac77",41277,0.7,0.4,NA,17,"isLong","first",NA,NA
"7641","prolificSample3","7984-db3712da-5b9b-4bb7-9702-48a44402777b",14401.7699999995,0.8,0.2,NA,100,"practice",NA,NA,NA
"7642","prolificSample3","2183-c1e733e7-825e-40ca-a5f7-6931a63ef69d",4697.99999999997,0.9,0.3,7,NA,"genModel","third",NA,NA
"7643","prolificSample3","1826-b3725943-a875-492e-a404-b9d521b8b693",4533.67999999318,0.9,0.4,7,NA,"genModel","fifth",NA,NA
"7644","prolificSample3","0850-740c584a-d7d4-4f43-9fbd-60b0bd63b709",5571.31999987178,0.9,0.1,1,NA,"genModel","fourth",NA,NA
"7645","prolificSample3","2737-05b8a370-0835-4123-a19a-7b55f3b6ed9f",8362,0.6,0.3,0,NA,"2afc",NA,NA,NA
"7646","prolificSample3","1980-aa5c9b05-6066-4a7b-92d9-b24fe53e6c43",8884.99999999977,0.9,0.2,NA,64,"bias","first",NA,NA
"7647","prolificSample3","2472-9ce8ac52-9be6-4f02-98c0-7b52ed7b2ac0",15932.0000000007,0.9,0.4,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""Both suggested that the average is higher""}"
"7648","prolificSample3","9027-ae90d3cd-4d9c-4e19-9266-797c4f0580aa",7451.11500006169,0.7,0.3,1,NA,"speakerTrial","fourth","7in",NA
"7649","prolificSample3","2958-11a88c00-cd7b-4c32-a4fa-713339550bf6",6824.31999989785,0.6,0.3,4,NA,"genModel","third",NA,NA
"7650","prolificSample3","0434-6baf52ba-5d06-4f72-86bc-a9d1a1179588",36223.3349999997,0.7,0.4,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I think there will be a minimum of 5""}"
"7651","prolificSample3","6180-2afc6fe3-6eba-4136-ae97-024e214f3d2a",75836.8850000042,0.6,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I would say that if there was not available any stick longer than 6 because that was the tallest they choose to show me so I believe the average would be below 5""}"
"7652","prolificSample3","8228-74db2a93-3d30-42b2-96b4-7e86c30bb55d",4137.79499999876,0.7,0.3,NA,NA,"exit_survey",NA,NA,"{""Q0"":""no""}"
"7653","prolificSample3","2494-a41f37af-6a3d-4cb5-b085-54532aa95816",15133.6,0.6,0.1,NA,17,"isLong","first",NA,NA
"7654","prolificSample3","3961-57ef36bf-6c72-4d04-8395-44dd189e8990",4280.7550000035,0.8,0.2,4,NA,"genModel","fifth",NA,NA
"7655","prolificSample3","7566-187680b5-2d55-454a-a201-9ef767aff336",11407.9300000158,0.6,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""2 brings down the average""}"
"7656","prolificSample3","8769-b97e272a-d3b9-46ab-a1dc-5a4a6419f883",8812.87499994505,0.7,0.3,4,NA,"genModel","third",NA,NA
"7657","prolificSample3","4258-94598c45-cba0-42e9-9b20-0d97ee7b3243",8074.64500001515,0.6,0.4,2,NA,"genModel","third",NA,NA
"7658","prolificSample3","7541-6376b8f3-a271-40fe-bbc9-778ca4fa9a36",9152.35499999928,0.9,0.1,NA,100,"bias","first",NA,NA
"7659","prolificSample3","7324-ae2fac1f-6481-4209-ac3a-d0f5f7a55f91",15771.8400000595,0.8,0.3,NA,100,"isLong","first",NA,NA
"7660","prolificSample3","7532-69669ebb-5a91-4cb5-82ad-e81a7b49f5a2",6054.65000000183,0.8,0.2,NA,0,"bias","second",NA,NA
"7661","prolificSample3","9002-f869e817-42fe-46b1-8b44-b6b8f5f47bdb",31186.0449999995,0.9,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""as before, they were tryin showin me only the shortest or the longer they have""}"
"7662","prolificSample3","4614-fe038cee-01de-42d9-96b4-7ef561db0b59",9608.94499999995,0.9,0.4,4,NA,"genModel","third",NA,NA
"7663","prolificSample3","9154-8fba6040-a5a2-43bf-98ef-337284121e64",11923.8699999987,0.7,0.3,NA,50,"practice",NA,NA,NA
"7664","prolificSample3","4636-2d77f8a1-2fcf-4d39-ab73-2a3fc9c8a3a3",46098,0.9,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""i didn't move the curser fully as now i can't see all the lengths""}"
"7665","prolificSample3","4112-7806dd05-1ca3-4706-819d-aa232463168b",40212.5999999989,0.7,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""Well the fact the red went for 1 inch I feel they must be they are playing their most confident hand so was inclined to trust them.""}"
"7666","prolificSample3","9138-603cfb00-961a-4870-9565-76b233e1947c",13900.9999999998,0.6,0.2,NA,82,"isLong","first",NA,NA
"7667","prolificSample3","0177-07e3deb5-f1a5-4d1d-81ce-070c2caafc43",8061.10500002978,0.6,0.2,0,NA,"speakerTrial","fourth","4in",NA
"7668","prolificSample3","2373-5ec085c4-2561-4a55-b415-aaacf6d32dec",10845.0000000002,0.8,0.2,NA,29,"isLong","second",NA,NA
"7669","prolificSample3","5721-9d0319c2-0ca0-4470-ba62-ebc8d7eabde3",32138.1699999911,0.8,0.3,NA,63,"meanSlider",NA,NA,NA
"7670","prolificSample3","3419-5d8491a4-d943-4497-9af4-11df453a83f8",29824.6,0.8,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""The likelyhood of each having a bigger selection of either a shorter or longer stick.""}"
"7671","prolificSample3","4277-837b9623-4dd6-400d-b732-dd516b2d6f16",6742.77499999973,0.9,0.1,0,NA,"speakerTrial","fourth","4in",NA
"7672","prolificSample3","7180-464a73a8-af59-442e-8d7b-36bf23d65d71",16102.5699999882,0.7,0.4,NA,60,"meanSlider",NA,NA,NA
"7673","prolificSample3","7803-066abdf8-5ea5-4093-9b52-8887c4e6d48e",6294,0.8,0.2,NA,0,"bias","second",NA,NA
"7674","prolificSample3","6822-4886c278-caf6-466a-8a2b-cf11e514b396",35692.405,0.9,0.3,2,NA,"speakerTrial","first","7in",NA
"7675","prolificSample3","8710-81d9399c-6fe6-444c-a3fb-9f8e8e075033",17152.0000000019,0.8,0.3,NA,100,"bias","first",NA,NA
"7676","prolificSample3","3204-5f13341d-54ea-404f-9913-b86755d99271",5092,0.6,0.4,6,NA,"genModel","fourth",NA,NA
"7677","prolificSample3","5009-4d12deb2-2491-435c-b171-53fdd729e474",12491.0949999467,0.6,0.4,1,NA,"speakerTrial","second","7in",NA
"7678","prolificSample3","2887-666ef6e9-2906-425b-93fc-0a9d0eafeca0",10798.8149999874,0.9,0.4,2,NA,"speakerTrial","third","8in",NA
"7679","prolificSample3","1079-9234f595-6923-4aa3-8467-1700ef64ebd2",6582.19499999541,0.9,0.3,NA,100,"isLong","second",NA,NA
"7680","prolificSample3","2324-5c98a1d9-797e-4477-bc55-94a59837fcad",10846.5450000076,0.6,0.4,NA,57,"meanSlider",NA,NA,NA
"7681","prolificSample3","9845-cf0562d9-e2c6-4a27-a93a-fe6e1099e99b",4657.86499995738,0.6,0.2,7,NA,"genModel","fourth",NA,NA
"7682","prolificSample3","5831-4439bd3e-ded6-42c8-8a6a-1a71bebbd57e",13199.9150000047,0.9,0.1,NA,74,"isLong","first",NA,NA
"7683","prolificSample3","2456-2d76d241-1e48-417c-99fa-09774a18b0b3",7806.32999999943,0.7,0.3,3,NA,"genModel","fourth",NA,NA
"7684","prolificSample3","9555-7ceeab6d-2a7e-407a-8aaa-86e8b41cdae6",8208.07499997318,0.8,0.1,NA,27,"bias","second",NA,NA
"7685","prolificSample3","2306-642a6e5a-cb7c-4c39-bbdb-3e3e8b9b7a7a",7479,0.8,0.2,3,NA,"genModel","third",NA,NA
"7686","prolificSample3","1937-d902c98f-8ae6-4881-b859-4cafb85f75a7",17557.47,0.9,0.2,2,NA,"speakerTrial","third","8in",NA
"7687","prolificSample3","4382-1bc0d14e-7998-4326-84c4-abaada4a0266",40067.5300000003,0.8,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""Only a few sticks so if it's very long it's going to be a higher average""}"
"7688","prolificSample3","2245-96b26f8b-6033-4dbb-bf27-0538034ba188",7497.65999999363,0.9,0.4,NA,86,"bias","first",NA,NA
"7689","prolificSample3","8904-6dd6c433-8cc1-4a56-a4a1-549855b93913",6094.08000000985,0.7,0.3,NA,0,"bias","second",NA,NA
"7690","prolificSample3","7035-8f8d8deb-3bcc-4cc9-b80c-0420c743962d",10572,0.6,0.1,NA,27,"meanSlider",NA,NA,NA
"7691","prolificSample3","3360-17165fa5-b651-441b-8b73-6deca01d36d4",85604.2700000107,0.9,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""The length of sticks chosen implied that the average would be significantly longer or shorter, so I chose to go with probability that all sticks could not be the same length or larger/shorter than the chosen stick""}"
"7692","prolificSample3","2958-11a88c00-cd7b-4c32-a4fa-713339550bf6",4142.29499991052,0.6,0.3,4,NA,"genModel","fourth",NA,NA
"7693","prolificSample3","4484-7b4d3132-dffa-4622-978e-012e1e7b9356",6599.2350000015,0.8,0.3,1,NA,"speakerTrial","fourth","8in",NA
"7694","prolificSample3","0378-c5cec344-1233-4f5d-a99d-1ca4fad7aa3b",7150.54000000237,0.6,0.3,NA,22,"bias","second",NA,NA
"7695","prolificSample3","4602-9c45b3a0-3557-4644-b772-11e00c849df4",6868.20999999967,0.9,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""nope""}"
"7696","prolificSample3","8511-9f2c3776-6d91-43fd-8621-cac5dae21ded",10390.3999999748,0.9,0.4,2,NA,"speakerTrial","third","9in",NA
"7697","prolificSample3","3422-26cd3e09-27f1-4c89-b510-78301bf5a8cb",15310.7600000221,0.8,0.1,NA,71,"isLong","first",NA,NA
"7698","prolificSample3","2759-65cdd036-638a-4039-af05-f416e65b81e0",15495,0.7,0.2,4,NA,"speakerTrial","first","9in",NA
"7699","prolificSample3","4689-681152ac-0be7-4382-9d2d-19ff162674d6",10796.5149999363,0.9,0.3,NA,60,"isLong","second",NA,NA
"7700","prolificSample3","1315-f96048ab-eb3e-4cf8-b8e8-07b919f2b7b8",8949.00000002235,0.7,0.4,0,NA,"2afc",NA,NA,NA
"7701","prolificSample3","2183-c1e733e7-825e-40ca-a5f7-6931a63ef69d",5319,0.9,0.3,5,NA,"genModel","fourth",NA,NA
"7702","prolificSample3","7803-066abdf8-5ea5-4093-9b52-8887c4e6d48e",2746,0.8,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"7703","prolificSample3","6434-3c1f47c4-98d7-467d-9725-8209889a66f6",29358.1650000997,0.6,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""was trying to see if the picked the extremely big or small which made me think they are just trying to win the money for themselves""}"
"7704","prolificSample3","6289-26f28b1b-04df-4bb1-8dc7-4500791a60e4",5867.19999999995,0.9,0.3,NA,46,"bias","second",NA,NA
"7705","prolificSample3","4972-7d3cea4c-9256-4a56-8d64-91fdd1223d25",8646.4049999995,0.7,0.3,NA,38,"meanSlider",NA,NA,NA
"7706","prolificSample3","7118-985e16ba-8ab8-4877-9f60-a9a5f9511b7c",15268,0.9,0.4,3,NA,"speakerTrial","first","8in",NA
"7707","prolificSample3","8904-6dd6c433-8cc1-4a56-a4a1-549855b93913",1764.25499998732,0.7,0.3,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"7708","prolificSample3","7754-ff13d44e-ecab-43ea-89ea-7b73890ff0e5",27566.995000001,0.9,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Pick the smallest possible as that brings down the average""}"
"7709","prolificSample3","1531-4dd4d0ca-d0b0-404e-b107-50bda62df288",50831.0349999811,0.8,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""(2+8)/2=5""}"
"7710","prolificSample3","6482-854f2ca4-b50a-4af5-af2e-0f3fc4e39413",13911.7600000463,0.8,0.1,3,NA,"speakerTrial","first","8in",NA
"7711","prolificSample3","8815-612ec609-51bd-4dc3-813a-0558aac64c36",13998.9249999635,0.8,0.2,0,NA,"speakerTrial","fourth","2in",NA
"7712","prolificSample3","5914-22087784-e6e4-4773-9642-6103cb1cc34b",29635.9050001483,0.9,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""It seems that a 1in stick is hard o compensate for to reach an average of 6in.""}"
"7713","prolificSample3","1980-aa5c9b05-6066-4a7b-92d9-b24fe53e6c43",5893.00000000006,0.9,0.2,NA,26,"bias","second",NA,NA
"7714","prolificSample3","1400-3475a77e-b0cb-45d9-807e-7886f3bc8b1e",125294.255000001,0.9,0.1,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Show the extremes, hope that convincing enough""}"
"7715","prolificSample3","4614-fe038cee-01de-42d9-96b4-7ef561db0b59",5020.46499999956,0.9,0.4,6,NA,"genModel","fourth",NA,NA
"7716","prolificSample3","3657-585352b0-9173-4540-88da-c954cf958603",28466.5549999991,0.9,0.3,1,NA,"speakerTrial","first","4in",NA
"7717","prolificSample3","3402-441aa366-d8fb-49cd-b392-8e3883f1b2f5",41109.7949999967,0.7,0.2,2,NA,"speakerTrial","third","9in",NA
"7718","prolificSample3","9845-cf0562d9-e2c6-4a27-a93a-fe6e1099e99b",3722.88000001572,0.6,0.2,4,NA,"genModel","fifth",NA,NA
"7719","prolificSample3","9113-f6262925-b9ba-4f56-840d-a08433321ffa",8278,0.7,0.2,2,NA,"genModel","fourth",NA,NA
"7720","prolificSample3","6424-cf9e18b7-c166-4915-ad60-549cbe130a52",16486.1500000115,0.7,0.2,NA,75,"bias","first",NA,NA
"7721","prolificSample3","2779-c50b1a68-2582-42ac-97bb-7fe395895d6a",17566.7999999132,0.9,0.2,NA,62,"meanSlider",NA,NA,NA
"7722","prolificSample3","0850-740c584a-d7d4-4f43-9fbd-60b0bd63b709",6580.76000004075,0.9,0.1,5,NA,"genModel","fifth",NA,NA
"7723","prolificSample3","5761-93e52761-8fed-401d-ac2b-40174c842102",12146.4350000024,0.8,0.4,NA,100,"bias","first",NA,NA
"7724","prolificSample3","4630-3076df3b-4aa4-4d20-8501-eafbff320a54",8229.72999978811,0.7,0.3,2,NA,"speakerTrial","third","9in",NA
"7725","prolificSample3","2249-a89177a7-aae1-464c-b729-7100571838e5",14628.790000017,0.7,0.2,4,NA,"speakerTrial","first","9in",NA
"7726","prolificSample3","3660-2c71c3b2-bb05-4bdd-984a-15d9fc27c379",5943.28000000678,0.7,0.1,NA,83,"isLong","first",NA,NA
"7727","prolificSample3","0448-0828fab7-c1ec-493b-8eef-e80f31b54c4b",19491.6999998968,0.9,0.4,NA,100,"bias","first",NA,NA
"7728","prolificSample3","3825-515a947c-e0ee-412d-b32f-9b0f7f851220",21601.8849999964,0.7,0.4,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""they both showed stifks that were close to 5 ""}"
"7729","prolificSample3","8804-160a72c1-0b41-461a-919d-252325b70e0c",22089.5299999975,0.6,0.1,1,NA,"speakerTrial","third","4in",NA
"7730","prolificSample3","0378-c5cec344-1233-4f5d-a99d-1ca4fad7aa3b",2470.21500000847,0.6,0.3,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
